index,expanded_url,title,forwarddisplayname,medium,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,objectid,displayorder,constituentid,ulanid,preferreddisplayname,lastname,nationality,constituenttype,percent_fromArtist,Country,Continent,Country Name,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,file_name,directory,file_downloaded,percent_fromCountry,image_fp,old_file_name,subfolder
165,https://api.nga.gov/iiif/3ee98cf3-7767-4cea-96a1-ecc97101c17e/full/full/0/default.jpg,Garden,Alejandro de Ávila,letterpress text,0.0,3602.0,3953.0,,143123.0,,143123.0,3.0,34339.0,,"de Ávila, Alejandro",de Ávila,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 62.8 x 56.5 cm (24 3/4 x 22 1/4 in.),"on sheet, signed by artists, across bottom under text in graphite: Toledo, Alejandro de Avila, Graciela Itrubide",,"Iturbide, Graciela, and Francisco Toledo, Alejandro de Ávila","Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila","Graphicstudio/University of South Florida, Tampa; gift to NGA, 2007.",Gift of Graphicstudio/University of South Florida,Print,139546.0,0.0,Garden,,Garden_de_Ávila_143123.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Garden.jpg,Garden.jpg,test
166,https://api.nga.gov/iiif/3ee98cf3-7767-4cea-96a1-ecc97101c17e/full/full/0/default.jpg,Garden,Francisco Toledo,letterpress text,0.0,3602.0,3953.0,,143123.0,,143123.0,2.0,24999.0,500005528.0,"Toledo, Francisco",Toledo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 62.8 x 56.5 cm (24 3/4 x 22 1/4 in.),"on sheet, signed by artists, across bottom under text in graphite: Toledo, Alejandro de Avila, Graciela Itrubide",,"Iturbide, Graciela, and Francisco Toledo, Alejandro de Ávila","Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila","Graphicstudio/University of South Florida, Tampa; gift to NGA, 2007.",Gift of Graphicstudio/University of South Florida,Print,139546.0,0.0,Garden,,Garden_Toledo_143123.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Garden.jpg,Garden.jpg,test
168,https://api.nga.gov/iiif/4ee7a8b1-b80b-49e2-8739-8550c28cf79a/full/full/0/default.jpg,Drowned Shadow,Maria Bonomi,woodcut in black on japan paper,0.0,2658.0,2919.0,640.0,145426.0,,145426.0,1.0,26394.0,500356627.0,"Bonomi, Maria",Bonomi,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,"image: 24.77 × 20.64 cm (9 3/4 × 8 1/8 in.)
sheet: 32.39 × 32.7 cm (12 3/4 × 12 7/8 in.)",lower left in graphite: 2/6 / 1958; lower center in graphite: Maria / Bonomi; lower right margin written vertically from top to bottom in graphite by unknown hand: DRowned Shadow-,,"Bonomi, Maria",Maria Bonomi,"Reba and Dave Williams, Greenwich, CT; gift to NGA, 2008","Reba and Dave Williams Collection, Gift of Reba and Dave Williams",Print,,0.0,,,Drowned_Shadow_Bonomi_145426.jpg,../latinamerican-2-imagefolder-split/,True,0.10734463276836158,../latinamerican-2-imagefolder-split/train/Drowned_Shadow.jpg,Drowned_Shadow.jpg,train
169,https://api.nga.gov/iiif/98ae910f-0268-4f9a-81a5-e85ca42379b5/full/full/0/default.jpg,Untitled (Abstraction),Fayga Ostrower,woodcut in black on wove paper,0.0,1906.0,4000.0,640.0,145431.0,,145431.0,1.0,5141.0,500469327.0,"Ostrower, Fayga",Ostrower,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,"Image: 500 x 95 mm
Sheet: 540 x 250 mm","Inscribed: In pencil: lower right, 23/40; bottom right, Ostrower",,"Ostrower, Fayga",Fayga Ostrower,"Reba and Dave Williams, Greenwich, CT; gift to NGA, 2008","Reba and Dave Williams Collection, Gift of Reba and Dave Williams",Print,,0.0,,,Untitled_(Abstraction)_Ostrower_145431.jpg,../latinamerican-2-imagefolder-split/,True,0.10734463276836158,../latinamerican-2-imagefolder-split/test/Untitled_(Abstraction).jpg,Untitled_(Abstraction).jpg,test
170,https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423/full/full/0/default.jpg,Image de Soleil Froid,Enrique Antunez Zanartú,screenprint,0.0,3321.0,2786.0,640.0,146252.0,,146252.0,1.0,3453.0,500080572.0,"Zanartú, Enrique Antunez",Zanartú,Chilean,individual,0.0003919775266218,CL,South America,Chile,Image: 370 x 453 mm,"In pencil: lower right, Zanartu - 49; lower center, Image de Soleil Froid; lower left, 4/40",,"Zanartú, Enrique Antunez",Enrique Antunez Zanartú,,"Reba and Dave Williams Collection, Gift of Reba and Dave Williams",Print,,0.0,,,Image_de_Soleil_Froid_Zanartú_146252.jpg,../latinamerican-2-imagefolder-split/,True,0.059322033898305086,../latinamerican-2-imagefolder-split/train/Image_de_Soleil_Froid.jpg,Image_de_Soleil_Froid.jpg,train
171,https://api.nga.gov/iiif/aa152ef1-f57e-444f-82ed-9e6cde46ee7d/full/full/0/default.jpg,Rumba,Miguel Covarrubias,lithograph in black on wove paper,0.0,4000.0,2867.0,640.0,148744.0,,148744.0,1.0,5730.0,500122721.0,"Covarrubias, Miguel",Covarrubias,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 22.3 × 34 cm (8 3/4 × 13 3/8 in.)
sheet: 30.1 × 40.4 cm (11 7/8 × 15 7/8 in.)",lower right in graphite: COVARRUBIAS,,"Covarrubias, Miguel",Miguel Covarrubias,,"Reba and Dave Williams Collection, Gift of Reba and Dave Williams",Print,,0.0,,,Rumba_Covarrubias_148744.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Rumba.jpg,Rumba.jpg,train
172,https://api.nga.gov/iiif/0a295f53-2395-477a-accb-a71fb0acd29c/full/full/0/default.jpg,El ensueño (The daydream),Manuel Álvarez Bravo,gelatin silver print,0.0,3018.0,4000.0,640.0,150703.0,,150703.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 23.7 x 17.9 cm (9 5/16 x 7 1/16 in.)
mount: 50.3 x 37.5 cm (19 13/16 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,El_ensueño_(The_daydream)_Álvarez_Bravo_150703.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/El_ensueño_(The_daydream).jpg,El_ensueño_(The_daydream).jpg,test
173,https://api.nga.gov/iiif/3e7d8da2-28d2-4fd4-8227-6b38bea8e66b/full/full/0/default.jpg,La buena fama durmiendo (The good reputation sleeping),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3066.0,640.0,150704.0,,150704.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 18.7 x 24.4 cm (7 3/8 x 9 5/8 in.)
mount: 37.6 x 50.3 cm (14 13/16 x 19 13/16 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,La_buena_fama_durmiendo_(The_good_reputation_sleeping)_Álvarez_Bravo_150704.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/La_buena_fama_durmiendo_(The_good_reputation_sleeping).jpg,La_buena_fama_durmiendo_(The_good_reputation_sleeping).jpg,train
174,https://api.nga.gov/iiif/998dd1fe-d5a9-4b11-87b7-a8951d276623/full/full/0/default.jpg,El Sistema Nervioso del Gran Simpatico (The sympathetic nervous system),Manuel Álvarez Bravo,gelatin silver print,0.0,3190.0,4000.0,640.0,150705.0,,150705.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 24.2 x 19.2 cm (9 1/2 x 7 9/16 in.)
mount: 50.3 x 37.5 cm (19 13/16 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,El_Sistema_Nervioso_del_Gran_Simpatico_(The_sympathetic_nervous_system)_Álvarez_Bravo_150705.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/El_Sistema_Nervioso_del_Gran_Simpatico_(The_sympathetic_nervous_system).jpg,El_Sistema_Nervioso_del_Gran_Simpatico_(The_sympathetic_nervous_system).jpg,train
175,https://api.nga.gov/iiif/98843fa8-25ac-4495-9959-7e7d8d44f542/full/full/0/default.jpg,El eclipse (The eclipse),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3071.0,640.0,150706.0,,150706.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 18.6 x 24.1 cm (7 5/16 x 9 1/2 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,El_eclipse_(The_eclipse)_Álvarez_Bravo_150706.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/El_eclipse_(The_eclipse).jpg,El_eclipse_(The_eclipse).jpg,train
176,https://api.nga.gov/iiif/31ac95a4-adee-47f3-acac-8face311b1b0/full/full/0/default.jpg,Sed pública (Public thirst),Manuel Álvarez Bravo,gelatin silver print,0.0,3191.0,4000.0,640.0,150707.0,,150707.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 23.6 x 19 cm (9 5/16 x 7 1/2 in.)
mount: 50.2 x 37.5 cm (19 3/4 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Sed_pública_(Public_thirst)_Álvarez_Bravo_150707.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Sed_pública_(Public_thirst).jpg,Sed_pública_(Public_thirst).jpg,train
177,https://api.nga.gov/iiif/2daff6d9-1416-4bdc-a356-4f3f598c5cda/full/full/0/default.jpg,La quema (The kiln),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,2744.0,640.0,150708.0,,150708.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 16.5 x 23.9 cm (6 1/2 x 9 7/16 in.)
mount: 37.6 x 50.2 cm (14 13/16 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,La_quema_(The_kiln)_Álvarez_Bravo_150708.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/La_quema_(The_kiln).jpg,La_quema_(The_kiln).jpg,train
178,https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9/full/full/0/default.jpg,La de las Bellas Artes (She of the fine arts),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3088.0,640.0,150709.0,,150709.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 18.6 x 24.2 cm (7 5/16 x 9 1/2 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,La_de_las_Bellas_Artes_(She_of_the_fine_arts)_Álvarez_Bravo_150709.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/La_de_las_Bellas_Artes_(She_of_the_fine_arts).jpg,La_de_las_Bellas_Artes_(She_of_the_fine_arts).jpg,train
179,https://api.nga.gov/iiif/16973e53-c5e1-4c92-8be9-7cbb0b1896b5/full/full/0/default.jpg,Los agachados (The crouched ones),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3039.0,640.0,150710.0,,150710.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 18.4 x 24.2 cm (7 1/4 x 9 1/2 in.)
mount: 37 x 50.2 cm (14 9/16 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Los_agachados_(The_crouched_ones)_Álvarez_Bravo_150710.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Los_agachados_(The_crouched_ones).jpg,Los_agachados_(The_crouched_ones).jpg,train
180,https://api.nga.gov/iiif/379941ee-dfa0-40f7-996b-e8e109ad6cd0/full/full/0/default.jpg,Trampa puesta (Set trap),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,2914.0,640.0,150711.0,,150711.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 17.2 x 23.6 cm (6 3/4 x 9 5/16 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Trampa_puesta_(Set_trap)_Álvarez_Bravo_150711.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Trampa_puesta_(Set_trap).jpg,Trampa_puesta_(Set_trap).jpg,train
181,https://api.nga.gov/iiif/00513eca-9795-4076-b5dd-63abfb5dd036/full/full/0/default.jpg,Un poco alegre y graciosa (Somewhat gay and graceful),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,2871.0,640.0,150712.0,,150712.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 17.3 x 24.2 cm (6 13/16 x 9 1/2 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75","lower left of mount, embossed Strathmore seal","Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Un_poco_alegre_y_graciosa_(Somewhat_gay_and_graceful)_Álvarez_Bravo_150712.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Un_poco_alegre_y_graciosa_(Somewhat_gay_and_graceful).jpg,Un_poco_alegre_y_graciosa_(Somewhat_gay_and_graceful).jpg,train
182,https://api.nga.gov/iiif/790de038-bab3-404f-a55d-6fe871325100/full/full/0/default.jpg,Barda de panteon (Enclosed cemetary),Manuel Álvarez Bravo,gelatin silver print,0.0,2980.0,4000.0,640.0,150713.0,,150713.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 24.3 x 18.3 cm (9 9/16 x 7 3/16 in.)
mount: 50.2 x 37.5 cm (19 3/4 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Barda_de_panteon_(Enclosed_cemetary)_Álvarez_Bravo_150713.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Barda_de_panteon_(Enclosed_cemetary).jpg,Barda_de_panteon_(Enclosed_cemetary).jpg,train
183,https://api.nga.gov/iiif/aec17b53-ce01-484b-98f3-6480e59bd7ae/full/full/0/default.jpg,"Obrero en huelga, asesinado (Striking worker, assassinated)",Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3061.0,640.0,150714.0,,150714.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 18.8 x 24.5 cm (7 3/8 x 9 5/8 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,"Obrero_en_huelga,_asesinado_(Striking_worker,_assassinated)_Álvarez_Bravo_150714.jpg",../latinamerican-2-imagefolder-split/,True,0.6073446327683616,"../latinamerican-2-imagefolder-split/train/Obrero_en_huelga,_asesinado_(Striking_worker,_assassinated).jpg","Obrero_en_huelga,_asesinado_(Striking_worker,_assassinated).jpg",train
184,https://api.nga.gov/iiif/b89811de-7470-44a9-8831-92c180a042b2/full/full/0/default.jpg,Tumba reciente (Recent grave),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,2750.0,640.0,150715.0,,150715.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 17.1 x 24.6 cm (6 3/4 x 9 11/16 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75","lower left of mount, embossed Strathmore seal","Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Tumba_reciente_(Recent_grave)_Álvarez_Bravo_150715.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Tumba_reciente_(Recent_grave).jpg,Tumba_reciente_(Recent_grave).jpg,train
185,https://api.nga.gov/iiif/022a644a-14f2-47a9-b31b-c6e58fa59b6f/full/full/0/default.jpg,Paisaje inventado (Invented landscape),Manuel Álvarez Bravo,gelatin silver print,0.0,4000.0,3179.0,640.0,150716.0,,150716.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 28.8 x 36.3 cm (11 5/16 x 14 5/16 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0.0,portfolio of 15 prints,,Paisaje_inventado_(Invented_landscape)_Álvarez_Bravo_150716.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Paisaje_inventado_(Invented_landscape).jpg,Paisaje_inventado_(Invented_landscape).jpg,train
186,https://api.nga.gov/iiif/a8cc0df1-436a-487b-9aa4-77f65fcbaa1a/full/full/0/default.jpg,Untitled Composition,Joaquín Torres-García,oil on canvas,0.0,5979.0,4913.0,640.0,150852.0,,150852.0,1.0,2518.0,500031259.0,"Torres-García, Joaquín",Torres-García,Uruguayan,individual,0.0001306591755406,UY,South America,Uruguay,overall: 60.01 x 73.03 cm (23 5/8 x 28 3/4 in.),upper left: J. Torrès-GARCIA; upper right: 29; upper left on top stretcher bar reverse: N=21,,"Torres-García, Joaquín",Joaquín Torres-García,"The artist; purchased soon after 1929 by Jacques Lipchitz [1891-1973], Paris and Hastings-on-Hudson, New York; his heirs; purchased 18 May 2010 through (Mary-Anne Martin Fine Art, New York) by NGA.",Gift of Victoria and Roger Sant,Painting,,0.0,,,Untitled_Composition_Torres-García_150852.jpg,../latinamerican-2-imagefolder-split/,True,0.005649717514124294,../latinamerican-2-imagefolder-split/train/Untitled_Composition.jpg,Untitled_Composition.jpg,train
187,https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/full/full/0/default.jpg,Fifteen Photographs by Manuel Alvarez Bravo,Manuel Álvarez Bravo,portfolio of 15 gelatin silver prints,0.0,4000.0,2985.0,640.0,153112.0,,153112.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 4 x 38.2 x 51.5 cm (1 9/16 x 15 1/16 x 20 1/4 in.),,,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Portfolio,,0.0,copy number 10 of 75,,Fifteen_Photographs_by_Manuel_Alvarez_Bravo_Álvarez_Bravo_153112.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Fifteen_Photographs_by_Manuel_Alvarez_Bravo.jpg,Fifteen_Photographs_by_Manuel_Alvarez_Bravo.jpg,train
189,https://api.nga.gov/iiif/76e2d1d7-efe9-442c-beed-4a2d0582b109/full/full/0/default.jpg,Clowns (Payasos),José Clemente Orozco,"etching, drypoint and aquatint on wove buff paper",0.0,3150.0,4000.0,640.0,154008.0,,154008.0,1.0,5136.0,500012316.0,"Orozco, José Clemente",Orozco,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"plate: 26.7 × 21.2 cm (10 1/2 × 8 3/8 in.)
sheet: 44.2 × 29.3 cm (17 3/8 × 11 9/16 in.)","below image, at right, in graphite: J. C. Orozco; above image, at center, in graphite, by later hand: 7.3; to right of image, in graphite, by later hand: 7.3; to left of image, in graphite, by later hand: 7.3; below image, at center, in graphite, by later hand: 11 ½",,"Orozco, José Clemente",José Clemente Orozco,"Ruth Kainen, Washington, D.C.; Gift to NGA, 2012.",Gift of Ruth Cole Kainen,Print,,0.0,,,Clowns_(Payasos)_Orozco_154008.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Clowns_(Payasos).jpg,Clowns_(Payasos).jpg,test
190,https://api.nga.gov/iiif/25dc66d6-d136-4e49-bb6d-786c1f54a384/full/full/0/default.jpg,Third World Blondes Have More Money (Raquel 20 Animales),Daniela Rossell,chromogenic print,0.0,5540.0,4043.0,640.0,157357.0,,157357.0,1.0,36273.0,500349250.0,"Rossell, Daniela",Rossell,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image (visible): 110.49 × 152.4 cm (43 1/2 × 60 in.)
framed: 154.62 × 195.58 × 2.54 cm (60 7/8 × 77 × 1 in.)",,,"Rossell, Daniela",Daniela Rossell,"Heather and Tony Podesta, Washington, DC; gift to NGA, 2011.",Gift of the Heather and Tony Podesta Collection,Photograph,,0.0,,,Third_World_Blondes_Have_More_Money_(Raquel_20_Animales)_Rossell_157357.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Third_World_Blondes_Have_More_Money_(Raquel_20_Animales).jpg,Third_World_Blondes_Have_More_Money_(Raquel_20_Animales).jpg,train
191,https://api.nga.gov/iiif/4b2005ad-193a-41ed-89b5-ef009ddf28ad/full/full/0/default.jpg,"Untitled (Romero Cavalcanti wearing Parangolé Cape 25, New York City, 1972)",Hélio Oiticica,gelatin silver print,0.0,4512.0,5631.0,640.0,163302.0,,163302.0,1.0,38076.0,500111185.0,"Oiticica, Hélio",Oiticica,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,"image: 24.6 × 19.8 cm (9 11/16 × 7 13/16 in.)
sheet: 25.3 × 20.4 cm (9 15/16 × 8 1/16 in.)","on verso, by unknown hand, bottom right in graphite: 1973/72; lower right, perpendicular: 21A",,"Oiticica, Hélio",Hélio Oiticica,"Eileen and Michael Cohen, New York; gift to NGA, 2013.",Gift of Eileen and Michael Cohen in honor of Sarah Greenough,Photograph,,0.0,,,"Untitled_(Romero_Cavalcanti_wearing_Parangolé_Cape_25,_New_York_City,_1972)_Oiticica_163302.jpg",../latinamerican-2-imagefolder-split/,True,0.10734463276836158,"../latinamerican-2-imagefolder-split/train/Untitled_(Romero_Cavalcanti_wearing_Parangolé_Cape_25,_New_York_City,_1972).jpg","Untitled_(Romero_Cavalcanti_wearing_Parangolé_Cape_25,_New_York_City,_1972).jpg",train
192,https://api.nga.gov/iiif/328ca85f-c36a-4550-93f3-40383bac2f2a/full/full/0/default.jpg,Untitled,Wifredo Lam,"ink, ink washes, and colored pencil over graphite on transparent paper",0.0,5820.0,6756.0,640.0,163530.0,,163530.0,1.0,9698.0,500006317.0,"Lam, Wifredo",Lam,Cuban,individual,0.0003919775266218,CU,North America,Cuba,sheet: 17.46 × 15.24 cm (6 7/8 × 6 in.),"lower left verso in graphite: 7 x 5 1/2""",,"Lam, Wifredo",Wifredo Lam,"Titina Rojas, Havana, Cuba and Coral Gables, FL; (Pyramid Galleries Ltd., Washington, DC); purchased 1977 by Robert and Mercedes Eichholz, Santa Barbara, California; bequest to NGA, 2014.",Gift of Robert and Mercedes Eichholz,Drawing,,0.0,,,Untitled_Lam_163530.jpg,../latinamerican-2-imagefolder-split/,True,0.00847457627118644,../latinamerican-2-imagefolder-split/test/Untitled.jpg,Untitled.jpg,test
