objectid,title,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,constituentid,displayorder,ulanid,preferreddisplayname,forwarddisplayname,lastname,nationality,constituenttype,expanded_url,percent_fromCountry,Country Name,Country,Continent
46819.0,La Promenade,5-color lithograph on china paper,sheet (trimmed to image): 28.1 x 40.8 cm (11 1/16 x 16 1/16 in.),,,"Cross, Henri Edmond",Henri Edmond Cross,,Rosenwald Collection,Print,,0.0,L'Album d'estampes originales de la Galerie Vollard,L'Album d'estampes originales de la Galerie Vollard,0.0,4000.0,2787.0,,46819.0,,1198.0,1.0,500014010.0,"Cross, Henri Edmond",Henri Edmond Cross,Cross,French,individual,https://api.nga.gov/iiif/5cd211d5-e786-4feb-b590-c89d8c6580a8/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
133998.0,"The Grand Tour, from Ubu in Africa","drypoint, aquatint, and roulette with chine collé on wove paper","image: 49.3 x 34 cm (19 7/16 x 13 3/8 in.)
sheet: 49.3 x 34 cm (19 7/16 x 13 3/8 in.)",lower left in graphite: BELL 14/50; upper center in plate: THE GRAND / TOUR; center in plate: AFRI / CA; lower right in reverse in late: VENTURE INTO THE INTERIOR,,"Bell, Deborah",Deborah Bell,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu in Africa,0.0,2787.0,4000.0,640.0,133998.0,,28747.0,1.0,,"Bell, Deborah",Deborah Bell,Bell,South African,individual,https://api.nga.gov/iiif/8d58c53d-a088-4ade-9c24-edc7d5152ffd/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
30408.0,The Cockpit,etching and engraving,,,,"Hogarth, William",William Hogarth,,Rosenwald Collection,Print,30355.0,0.0,,,0.0,4000.0,3338.0,,30408.0,,2718.0,1.0,500325128.0,"Rosenwald, Lessing Julius",Lessing Julius Rosenwald,Rosenwald,American,individual,https://api.nga.gov/iiif/a3588265-fb55-4051-88eb-5d4b5bc441a7/full/full/0/default.jpg,0.709936288331886,United States,US,North America
132673.0,Figure 1,lithograph in black on Arjomari wove paper,sheet: 96.84 × 75.57 cm (38 1/8 × 29 3/4 in.),lower right in graphite: Trial Proof 1/2 / (White Plate) / J Johns / '69; lower left verso in graphite by unknown hand: 68-200,"embossed lower right: © [Gemini G.E.L.]; stamped lower left verso in gray ink: Gemini G.E.L. / Los Angeles, Calif.","Johns, Jasper",Jasper Johns,"the artist, Sharon, Connecticut; acquired 2005 by the National Gallery of Art",Patrons' Permanent Fund and Special Friends of the National Gallery of Art,Print,,0.0,Color Numeral,Color Numeral,0.0,3133.0,4000.0,640.0,132673.0,,14928.0,4.0,,"Webb, James",James Webb,Webb,American,individual,https://api.nga.gov/iiif/4c602267-ffef-4ddc-b4ee-ba62dcfd7a3f/full/full/0/default.jpg,0.709936288331886,United States,US,North America
204079.0,Caged Panther,photogravure with drypoint on wove paper,"image: 35.24 × 50.48 cm (13 7/8 × 19 7/8 in.)
sheet: 50.48 × 65.72 cm (19 7/8 × 25 7/8 in.)",lower left in graphite: 7/30; lower right in graphite: W Kentridge,,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, VA); purchased by Thomas G. Klarner, Arlington, VA [1954-2014]; by inheritance, Neal Turtell, Arlington, VA; gift to NGA, 2018.","Thomas G. Klarner Collection, Gift of Neal Turtell",Print,,0.0,Zeno Writing II,Zeno Writing II,0.0,10028.0,7376.0,640.0,204079.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/9902cc6d-81d3-4de1-be3e-1dd79cb2dbbd/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
168521.0,"Doors, Ponte City, Johannesburg",light box with color transparency,overall: 388 × 128.27 × 17.15 cm (152 3/4 × 50 1/2 × 6 3/4 in.),,,"Subotzky, Mikhael, Patrick Waterhouse","Mikhael Subotzky, Patrick Waterhouse","(The Goodman Gallery, Johannesburg, South Africa); NGA purchase, 2015.",Alfred H. Moses and Fern M. Schad Fund,Sculpture,,0.0,,,0.0,1063.0,3459.0,640.0,168521.0,,38771.0,1.0,500356108.0,"Subotzky, Mikhael",Mikhael Subotzky,Subotzky,South African,individual,https://api.nga.gov/iiif/15711967-beba-4628-80a5-6cccf5cb8273/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
131056.0,Untitled: Four Etchings [C],"softground etching, aquatint, spitbite, and sugarlift etching on Febriano Murillo Black wove paper","plate: 59.4 x 40.2 cm (23 3/8 x 15 13/16 in.)
sheet: 63.8 x 44.1 cm (25 1/8 x 17 3/8 in.)",lower left in graphite: 1/45; lower right in graphite: Glenn Ligon '92,,"Ligon, Glenn",Glenn Ligon,"Purchased by NGA in 2004 from D'Amelio Terras Gallery, New York, NY with funds provided by The Collectors Committee and Mr. and Mrs. Werner H. Kramarsky.





",Gift of Werner H. and Sarah-Ann Kramarsky and the Collectors Committee Fund,Print,164864.0,0.0,,,0.0,3702.0,5346.0,,131056.0,,28466.0,2.0,,"Burnet, Greg",Greg Burnet,Burnet,Australian,individual,https://api.nga.gov/iiif/09373792-9ea5-4ef1-8d61-5be3e2664031/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
40072.0,Interior,graphite on wove paper,"Overall (approximate): 27.5 x 31.8 cm (10 13/16 x 12 1/2 in.)
support: 31.3 x 36.7 cm (12 5/16 x 14 7/16 in.)",lower left: Lovis Corinth / 1880. (illegible word); on verso stamped: JOSE LUIS BUSANICHE / SECRETARIO GENERAL / COMISION NACIONAL DE MUSEOS Y MONUMENTOS HISTOR,,"Corinth, Lovis",Lovis Corinth,"Claude Schaefer [1913-2010], Montevideo, Uruguay; sold 1950 to Lessing J. Rosenwald; [1] gift 1950/1951 to the National Gallery of Art. 

[1] In _Recollections of a Collector_, 1976, p. 56-57, Rosenwald described being approached by a young man in South America who offered to sell his father’s collection of prints that he had brought with him from Germany. Rosenwald gives the year as 1951, but his appointment books confirm that it was actually 1950 - he left for Buenos Aires on 9 February 1950 and returned on 20 March 1950 (Library of Congress, Rosenwald Papers, Box 75). Rosenwald writes that he bought the entire collection of some 1100 prints and drawings, but as they had already been scheduled to be sent to Europe they came to the United States via Antwerp, arriving in the US in late April 1950. Rosenwald decided to keep about a quarter of the collection, destined for the National Gallery of Art, and donate the remainder to other institutions. The inventory log of Alverthorpe indicates that just over 300 works were accessioned there in May of 1950, inventory numbers 50.260-50.530, acquired from Claude Schaefer (Gallery Archives, National Gallery of Art, RG 45A1, Rosenwald Papers, Box 41).",Rosenwald Collection,Drawing,,0.0,,,0.0,4000.0,3468.0,,40072.0,,2718.0,1.0,500325128.0,"Rosenwald, Lessing Julius",Lessing Julius Rosenwald,Rosenwald,American,individual,https://api.nga.gov/iiif/767e2f04-7d33-4cfb-91f7-0d0527be3297/full/full/0/default.jpg,0.709936288331886,United States,US,North America
44452.0,"Lucrezia Borgia, 1480-1519, Wife of Alfonso d'Este of Ferrara 1502",bronze//Four times pierced,"overall (diameter): 6.06 cm (2 3/8 in.)
gross weight: 74.25 gr (0.164 lb.)",around circumference: LVCRETIA ESTEN[sis] BORGIA DVC[i]SSA,,"Romano, Giancristoforo, Style of",Style of Giancristoforo Romano,"Gustave Dreyfus [1837-1914], Paris; his heirs; purchased with the entire Dreyfus collection 9 July 1930 by (Duveen Brothers, Inc., London, New York, and Paris); sold 31 January 1944 to the Samuel H. Kress Foundation, New York;[1] gift 1957 to NGA.


[1] The Duveen Brothers Records document the firm’s sixteen year pursuit and eventual acquisition of the Dreyfus collection, which included paintings, sculptures, small bronzes, medals, and plaquettes. Bequeathed as part of his estate to Dreyfus’ widow and five children (a son and four daughters), who had differing opinions about its disposition, the collection was not sold until after his widow’s death in April 1929. Duveen did not wish to separate Dreyfus’ collection of small bronzes, medals, and plaquettes, and it was sold intact to the Kress Foundation for a price that was met by installment payments every three months. (Duveen Brothers Records, accession number 960015, Research Library, The Getty Research Institute, Los Angeles: reel 301, box 446, folders 3 and 4; reel 302, box 447, folders 1-6; reel 303, box 448, folders 1 and 2; reel 330, box 475, folder 4.) See also  George Francis Hill’s discussion ""A Note on Pedigrees"" in his catalogue, _The Gustave Dreyfus Collection: Renaissance Medals_, Oxford, 1931: xii, which was commissioned by Duveen Brothers.",Samuel H. Kress Collection,Sculpture,,0.0,,,1.0,3472.0,3496.0,,44452.0,,2253.0,2.0,,"Romano, Giancristoforo",Giancristoforo Romano,Romano,Italian,individual,https://api.nga.gov/iiif/5f19ac2e-f71b-4202-9bc8-844531490244/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
132573.0,Targets,color lithograph on handmade East India paper,overall (irregular): 87.6 x 64.8 cm (34 1/2 x 25 1/2 in.),lower right in graphite: TRIAL PROOF / J Johns '67-'68,blind stamp: [chop of Universal Limited Art Editions],"Johns, Jasper",Jasper Johns,"the artist, Sharon, Connecticut; acquired 2004 by the National Gallery of Art",Patrons' Permanent Fund and Special Friends of the National Gallery of Art,Print,,0.0,,,0.0,2996.0,4000.0,640.0,132573.0,,26507.0,2.0,,"Genis, Fred",Fred Genis,Genis,Australian,individual,https://api.nga.gov/iiif/3c999955-c070-4e4b-b33f-b71c19765492/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
6828.0,"""And grant, oh Lord, a little temptation be yet it is too late-""",drypoint,,,,"Dyson, Will",Will Dyson,,Rosenwald Collection,Print,,0.0,,,0.0,2637.0,4000.0,640.0,6828.0,,4008.0,1.0,500113030.0,"Dyson, Will",Will Dyson,Dyson,Australian,individual,https://api.nga.gov/iiif/5a2a134b-43f6-464b-9adc-d418b49e3861/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
64916.0,Nase (Nose) [p. 23],graphite on perforated cream paper,overall: 12.5 x 19 cm (4 15/16 x 7 1/2 in.),,,"Beckmann, Max",Max Beckmann,"Mrs. Max Beckmann, Peoria; gift to NGA, 1984.





",Gift of Mrs. Max Beckmann,Drawing,64906.0,0.0,,,0.0,4000.0,2889.0,640.0,64916.0,,870.0,1.0,500024106.0,"Beckmann, Max",Max Beckmann,Beckmann,German,individual,https://api.nga.gov/iiif/9892293c-7fe9-4937-ab85-a82eee1ddbd1/full/full/0/default.jpg,0.0407637594762569,Germany,DE,Europe
35903.0,"The Two Poplars, Lake George",gelatin silver print,"sheet (trimmed to image): 23.1 × 17.8 cm (9 1/8 × 7 in.)
mount: 50.6 × 38.7 cm (19 15/16 × 15 1/4 in.)","by Doris Bry, on mount, lower left verso, in graphite: 24-D",,"Stieglitz, Alfred",Alfred Stieglitz,"Georgia O'Keeffe; gift to NGA, 1949.",Alfred Stieglitz Collection,Photograph,,0.0,,,0.0,4409.0,5732.0,,35903.0,,2311.0,1.0,500018666.0,"O'Keeffe, Georgia",Georgia O'Keeffe,O'Keeffe,American,individual,https://api.nga.gov/iiif/929c241d-42f8-4d2d-aa2b-c7fa9897a8c0/full/full/0/default.jpg,0.709936288331886,United States,US,North America
52583.0,Elevation of a Building,graphite and pen with black and blue ink on blue-lined paper,overall: 21 x 34.2 cm (8 1/4 x 13 7/16 in.),upper right in graphite: 28,,"Hoffmann, Josef",Josef Hoffmann,"(Galerie Würthle, Vienna); acquired 1971 by the NGA.",Ailsa Mellon Bruce Fund,Drawing,,0.0,,,0.0,4000.0,2466.0,640.0,52583.0,,2570.0,1.0,500432526.0,"Hoffmann, Josef",Josef Hoffmann,Hoffmann,Austrian,individual,https://api.nga.gov/iiif/b3193774-816b-4db1-b7b0-4feb7e320dde/full/full/0/default.jpg,0.0018830554281755,Austria,AT,Europe
145957.0,Country Road,lithograph,"image: 220 x 263 mm
sheet: 237 x 307 mm","In pencil: lower left, Walt Kuhn; lower right, Walt Kuhn.",,"Kuhn, Walt",Walt Kuhn,,"Reba and Dave Williams Collection, Gift of Reba and Dave Williams",Print,,0.0,,,0.0,4000.0,3129.0,640.0,145957.0,,1444.0,1.0,500012372.0,"Kuhn, Walt",Walt Kuhn,Kuhn,American,individual,https://api.nga.gov/iiif/bc48c195-cecf-4e02-b119-a00984a90f0d/full/full/0/default.jpg,0.709936288331886,United States,US,North America
1797.0,Bowl,porcelain with overglaze famille rose and famille noire enamels,overall: 9.4 x 22.8 cm (3 11/16 x 9 in.),,,Chinese Qing Dynasty,Chinese Qing Dynasty,"Peter A. B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; inheritance from Estate of Peter A. B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Decorative Art,,0.0,,,0.0,1600.0,945.0,,1797.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/e08341f5-6975-4218-a453-1b3e6487a28a/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
21000.0,Caster,graphite on paper,"overall: 29 x 22.5 cm (11 7/16 x 8 7/8 in.)
Original IAD Object: 5"" high",,,American 20th Century,American 20th Century,,Index of American Design,Index of American Design,,0.0,,,0.0,3387.0,4061.0,,21000.0,,2819.0,1.0,,American 20th Century,American 20th Century,American 20th Century,American,anonymous,https://api.nga.gov/iiif/26d0a2ef-67d6-4211-980d-0d8549acaf13/full/full/0/default.jpg,0.709936288331886,United States,US,North America
49143.0,Camel Driver,"pen and black, orange-red, and dark red inks, with black and dark red wash, and light brown crayon on light olive laid paper",overall (approximate): 43.3 x 62.8 cm (17 1/16 x 24 3/4 in.),lower left: ראובן / Rubin [he signed his first name in Hebrew and his surname in Roman letters],,"Rubin, Reuven",Reuven Rubin,,Rosenwald Collection,Drawing,,0.0,,,0.0,4000.0,2641.0,640.0,49143.0,,2723.0,1.0,500017498.0,"Rubin, Reuven",Reuven Rubin,Rubin,Israeli,individual,https://api.nga.gov/iiif/b087d768-0736-450c-a4b2-c5235e44b1da/full/full/0/default.jpg,0.0003951489370005,Israel,IL,Asia
72157.0,By the Lamp (Sous la Lampe),etching in black on laid paper (proof impression of the second? state),"plate: 26.8 x 20.6 cm (10 9/16 x 8 1/8 in.)
sheet: 36 x 29 cm (14 3/16 x 11 7/16 in.)","lower right in graphite: ABesnard; lower left in graphite: 2em etat; by later hand, lower left in graphite: 4 / 5=; by later hand, lower right in graphite: 1500",BS: Societe des Peintres-Graveurs Francais (Lugt 1195a),"Besnard, Albert",Albert Besnard,,"Gift of Mr. and Mrs. Daniel Bell, in Honor of the 50th Anniversary of the National Gallery of Art",Print,,0.0,,,0.0,3008.0,4000.0,640.0,72157.0,,962.0,1.0,500030831.0,"Besnard, Albert",Albert Besnard,Besnard,French,individual,https://api.nga.gov/iiif/d9671bbe-75b4-4a93-8017-2a3fe2afeb26/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
43431.0,Fowl,brass with cast iron supports,"overall with base: 52.3 × 18 × 46.9 cm, 30.391 kg (20 9/16 × 7 1/16 × 18 7/16 in., 67 lb.)",,,"Nigerian 18th Century, Court of Benin","Nigerian 18th Century, Court of Benin","Obas of the Edo people, Kingdom of Benin, before 1897; [1] taken by an unknown member of the British Punitive Expedition to the Kingdom of Benin, 1897. [2] Acquired by Alexander A. Cowan [1867-1955], England/Nigeria, in or after 1897; [3] (sale, Sotheby’s, London, 5-6 July 1954, no. 82). (J.J. Klejman Gallery, New York); purchased around 30 November 1955 by Winston Guest, New York; gift 1955 to NGA.

[1] The sculpture cannot be precisely dated but is thought to have been made during the eighteenth century. It would have belonged to the ruling Oba, and then passed by descent to succeeding Obas. 

[2] According to the Sotheby’s, London, sales catalog of 5-6 July 1954, the object was “acquired by the present owner following on the Benin punitive expedition of 1897.”

[3] Cowan was a merchant from Liverpool who spent his career working for trading firms based in Nigeria. Although not known to have been a member of the British Punitive Expedition of 1897, he was possibly in Nigeria in 1897 (or shortly after) and may have come into possession of the object around that time through a member of the Expedition.
",Gift of Mr. and Mrs. Winston F. C. Guest,Sculpture,,0.0,,,0.0,8075.0,10094.0,,43431.0,,2023.0,1.0,,Nigerian 18th Century,Nigerian 18th Century,Nigerian 18th Century,Nigerian,anonymous,https://api.nga.gov/iiif/3d42a8fb-83df-4e2d-83c2-a48689f03171/full/full/0/default.jpg,1.4635145814836135e-05,Nigeria,NG,Africa
1697.0,Amphora Vase,porcelain with peachbloom glaze,overall: 15.7 x 5.2 cm (6 3/16 x 2 1/16 in.),in standard script on the slightly concave surface of the deeply recessed base in underglaze blue in two columns of three small characters each: Da Qing Kangxi nian zhi (made in the Kangxi reign of the great Qing dynasty),,Chinese Qing Dynasty,Chinese Qing Dynasty,"Thomas B. Clarke [1848-1931], New York; sold 1913 to Peter A. B. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; inheritance from Estate of Peter A. B. Widener by gift through power of appointment of Joseph E. Widener, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Decorative Art,,0.0,,,0.0,571.0,1200.0,,1697.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/bc0e6458-25ad-460e-be24-312c12442cae/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
220957.0,Poem,drypoint in black on Somerset wove paper,"plate: 39.69 × 24.77 cm (15 5/8 × 9 3/4 in.)
sheet: 55.88 × 38.74 cm (22 × 15 1/4 in.)",lower left in graphite: 3/40; lower center in graphite: Poem; lower right in graphite: Bell '08,embossed lower left: [David Krut Workshop] [Jillian Ross],"Bell, Deborah",Deborah Bell,"Christopher and Beverly With, Washington, D.C.; acquired 2019 by the National Gallery of Art",Gift of Christopher and Beverly With in memory of Karl and Gerda With,Print,,0.0,,,0.0,7125.0,10282.0,640.0,220957.0,,51120.0,3.0,,David Krut Workshop,David Krut Workshop,,South African,corporate,https://api.nga.gov/iiif/9c8e4384-f711-4997-a186-049a68dd0ae6/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
165745.0,San Francisco Comic Book #2,"36-page paperback bound volume with half-tone and offset lithograph illustrations on wove paper, with front cover in full color","sheet: 25.08 × 17.46 cm (9 7/8 × 6 7/8 in.)
open: 25.08 × 34.93 cm (9 7/8 × 13 3/4 in.)",,,Various Artists,"Various Artists, Gary Arlington (editor), Greg Irons (artist, author), Rick Griffin (artist, author), Willy Murphy (artist, author), Robert Williams (artist, author), Kim Deitch (artist, author), Spain Rodriguez (artist, author), Trina Robbins (artist, author), Robert Crumb (artist, author), Dan O'Neill (artist, author), Larry Welz (artist, author), Mervinius (artist, author), S. Clay Wilson (artist, author), The Print Mint (publisher) for the San Francisco Comic Book Company","William and Abigil Gerdts, New York, NY; gift to NGA, 2014",Gift of William and Abigail Gerdts,Volume,,0.0,,,0.0,2080.0,3000.0,640.0,165745.0,,48256.0,2.0,,"Arlington, Gary",Gary Arlington,Arlington,American,individual,https://api.nga.gov/iiif/f149695b-ad5d-4424-9e31-92128fbc1299/full/full/0/default.jpg,0.709936288331886,United States,US,North America
216510.0,"Alkali Lake, Albany County, Wyoming",gelatin silver print,"image: 22.8 × 28.5 cm (9 × 11 1/4 in.)
sheet: 27.7 × 35.4 cm (10 7/8 × 13 15/16 in.)","on verso, signed by artist, bottom right in graphite: Robert Adams; by artist, bottom left in graphite: Alkali lake, Albany County, Wyoming",,"Adams, Robert",Robert Adams,"Lou and Di Stovall, Washington, DC; gift to NGA, 2018.",Gift of Lou and Di Stovall,Photograph,,0.0,From the Missouri West,From the Missouri West,0.0,9148.0,7314.0,640.0,216510.0,,16503.0,1.0,500037036.0,"Adams, Robert",Robert Adams,Adams,American,individual,https://api.nga.gov/iiif/6936640a-7464-4e95-af0e-97c3b4d141ef/full/full/0/default.jpg,0.709936288331886,United States,US,North America
86083.0,Repose,wood engraving in black on thin wove paper,"image: 17.9 x 16.7 cm (7 1/16 x 6 9/16 in.)
sheet: 23 x 19.7 cm (9 1/16 x 7 3/4 in.)",lower right in block: LIONEL LINDSAY; lower left in graphite: Lionel Lindsay; lower center in graphite: Repose; lower right in graphite: 100; lower right edge in graphite: Soc of Artists; center verso in graphite by unknown hand: Lionel Lindsay / Br. Australian,,"Lindsay, Lionel",Lionel Lindsay,"René Huyghe, Paris, France; acquired 1994 by the National Gallery of Art",René Huyghe Collection,Print,,0.0,,,0.0,3319.0,4000.0,640.0,86083.0,,4717.0,1.0,500027177.0,"Lindsay, Lionel",Lionel Lindsay,Lindsay,Australian,individual,https://api.nga.gov/iiif/88eedc37-3110-4368-a1cc-d22660a9d1ba/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
35086.0,River View,oil on wood,"overall: 32.2 x 40.6 x 1 cm (12 11/16 x 16 x 3/8 in.)
framed: 61 x 69.9 x 7.6 cm (24 x 27 1/2 x 3 in.)",lower right: COROT,,"Corot, Jean-Baptiste-Camille",Jean-Baptiste-Camille Corot,"Sir John Charles Frederic Sigismund Day [d. 1908], Falkland Lodge, Newbury, Berkshire, by 1891;[1] (his estate sale, Christie, Manson & Woods, Ltd., London, 13 May 1909, no. 11); purchased by (Arnold & Tripp, Paris).[2] (E.J. van Wisselingh and Co., Amsterdam); sold 1909 to (M. Knoedler & Co., London, New York, and Paris);[3] sold 1909 to R. Horace Gallatin [1871-1948], New York; bequest 1949 to NGA.


[1] Alfred Robaut, _L'oeuvre de Corot_, Paris, 1905: III:364, no. 2327 (1865-1872).



[2] Annotated catalogue of Day sale in M. Knoedler library.



[3] According to the Getty Provenance Index, quoting M. Knoedler records.",Gift of R. Horace Gallatin,Painting,,0.0,,,0.0,7000.0,5513.0,,35086.0,,1169.0,1.0,500115390.0,"Corot, Jean-Baptiste-Camille",Jean-Baptiste-Camille Corot,Corot,French,individual,https://api.nga.gov/iiif/51b6a43d-208d-4d00-860c-541e5b399f60/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
133998.0,"The Grand Tour, from Ubu in Africa","drypoint, aquatint, and roulette with chine collé on wove paper","image: 49.3 x 34 cm (19 7/16 x 13 3/8 in.)
sheet: 49.3 x 34 cm (19 7/16 x 13 3/8 in.)",lower left in graphite: BELL 14/50; upper center in plate: THE GRAND / TOUR; center in plate: AFRI / CA; lower right in reverse in late: VENTURE INTO THE INTERIOR,,"Bell, Deborah",Deborah Bell,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu in Africa,0.0,2787.0,4000.0,640.0,133998.0,,28747.0,1.0,,"Bell, Deborah",Deborah Bell,Bell,South African,individual,https://api.nga.gov/iiif/8d58c53d-a088-4ade-9c24-edc7d5152ffd/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
69584.0,Girls,color lithograph on Arches 88 wove paper,sheet: 63.5 x 86.4 cm (25 x 34 in.),lower left in graphite: N.G.A.; lower right in graphite: Ed Ruscha 82; lower left verso in graphite by unknown hand: ER82-1038,"embossed lower right: © [Gemini G.E.L.]; stamped lower left verso in gray ink: © Gemini G.E.L., Los Angeles","Ruscha, Ed",Ed Ruscha,"Mr. and Mrs. Roger P. Sonnabend, Boston, Massachusetts; acquired 1986 by the National Gallery of Art",Gift of Mr. and Mrs. Roger P. Sonnabend,Print,,0.0,World Series,World Series,0.0,4000.0,2940.0,640.0,69584.0,,49773.0,2.0,,"Ishibashi, Yasutoshi",Yasutoshi Ishibashi,Ishibashi,Japanese,individual,https://api.nga.gov/iiif/ea23e2bb-dc51-467c-8137-2e503cd1d802/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
136978.0,Mina Mina Country,color sugarlift aquatint on Somerset paper,"plate: 59.5 x 44.2 cm (23 7/16 x 17 3/8 in.)
sheet: 78.8 x 62 cm (31 x 24 7/16 in.)",lower left below platemark in graphite: OK; lower right below platemark in graphite: DoroThy; vertical along left edge verso in graphite: 981+WT+BU+(YO) / 2. Y.O. 981 / B SIENNA+WARM RED+MADDER LAKE+(981) / #3 (circled); lower center verso in graphite: DN PRINT 15; lower right verso in graphite: Napangardi: Mina Mina Country OKTP,,"Napangardi, Dorothy",Dorothy Napangardi,,Gift of Kathan Brown,Print,,0.0,,,0.0,3012.0,4000.0,640.0,136978.0,,30512.0,1.0,,"Napangardi, Dorothy",Dorothy Napangardi,Napangardi,Australian,individual,https://api.nga.gov/iiif/a576880b-5c08-4933-8864-415dd2a6e719/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
136977.0,Karntakulangu Jukurrpa 2 (Women's Dreaming 2),color soapground and sugarlift aquatint on Somerset paper,"plate: 59.4 x 44.5 cm (23 3/8 x 17 1/2 in.)
sheet: 79 x 62.5 cm (31 1/8 x 24 5/8 in.)",lower left below platemark in graphite: OK; lower right below platemark in graphite: DoroThy; vertical along left edge verso in graphite: 981 + (scratched out) SILVER/BW/EX/OIL . 981 . YO; lower right verso in graphite: Napangardi: Karntakurlangu Jukurpa 2 OKTP,,"Napangardi, Dorothy",Dorothy Napangardi,,Gift of Kathan Brown,Print,,0.0,,,0.0,3028.0,4000.0,640.0,136977.0,,30512.0,1.0,,"Napangardi, Dorothy",Dorothy Napangardi,Napangardi,Australian,individual,https://api.nga.gov/iiif/45ef18fe-560f-404c-9eda-01efd40cab8a/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
56125.0,108 Dollar Bill,color screenprint on wove paper,sheet: 30.48 x 22.86 cm (12 x 9 in.),,,"Fahlstrom, Oyvind",Oyvind Fahlstrom,"Robert Rauschenberg, New York; acquired 1976 by the National Gallery of Art",Gift of Robert Rauschenberg,Print,56118.0,0.0,The New York Collection for Stockholm,The New York Collection for Stockholm [1976.66.1-30],0.0,3034.0,4000.0,640.0,56125.0,,2242.0,1.0,500002941.0,"Rauschenberg, Robert",Robert Rauschenberg,Rauschenberg,American,individual,https://api.nga.gov/iiif/fd8750ed-625f-4de1-a243-00963616e3d8/full/full/0/default.jpg,0.709936288331886,United States,US,North America
136979.0,Salt,soapground aquatint on Somerset paper,"plate: 10.2 x 12 cm (4 x 4 3/4 in.)
sheet: 22.1 x 22.7 cm (8 11/16 x 8 15/16 in.)",lower left below platemark in graphite: OK; lower right below platemark in graphite: DoroThy; upper center verso in graphite: TOP. WOMEN DANCING; lower center verso in graphite: 981 + VIOLETS; along lower edge of verso in graphite: DN PRINT 10 / Napangardi: Salt OKTP,,"Napangardi, Dorothy",Dorothy Napangardi,"Acquired by NGA from Kathan Brown, San Francisco, 2006.





",Gift of Kathan Brown,Print,,0.0,,,0.0,4000.0,3657.0,640.0,136979.0,,30512.0,1.0,,"Napangardi, Dorothy",Dorothy Napangardi,Napangardi,Australian,individual,https://api.nga.gov/iiif/07488bbb-d034-4786-b503-d266a90c04c9/full/full/0/default.jpg,0.0003561218814943,Australia,AU,Oceania
58496.0,Red Butterfly (Papillon rouge),color mezzotint,,,,"Hamaguchi, Yōzō",Yōzō Hamaguchi,,Rosenwald Collection,Print,,0.0,,,0.0,3280.0,3427.0,640.0,58496.0,,4291.0,1.0,500032149.0,"Hamaguchi, Yōzō",Yōzō Hamaguchi,Hamaguchi,Japanese,individual,https://api.nga.gov/iiif/29228ec8-6f66-4bd3-ab15-09ea9552e670/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
